,week,url_avg,et_url_avg,display_url_avg,hashtag_avg,et_hashtag_avg,avg_followers,avg_friends,avg_listed,sum_trunc,sum_http,avg_tokens,avg_char,avg_senti,avg_emoji_count,song_id,artist_id
0,0,0.0,0.0,0.0,0.0,0.0,2146.0,2221.0,1.0,0.0,0.0,26.0,138.0,0.0,0.0,0,0
3,0,0.372093023255814,0.04651162790697674,0.372093023255814,0.18604651162790695,0.372093023255814,1062.8837209302326,932.953488372093,13.953488372093025,9.0,23.0,21.25581395348837,118.09302325581396,0.2902651153678118,0.2558139534883721,1,1
5,0,0.0,0.0,0.0,0.0,0.0,290.0,264.5,2.0,0.0,0.0,19.0,93.0,0.4698500074446201,0.5,2,2
6,0,0.0328125,0.009375,0.0328125,0.021875,0.0140625,613.665625,615.884375,6.125,13.0,27.0,19.7640625,111.484375,0.3622384410933591,0.0921875,3,3
7,0,1.0,0.5,1.0,0.16666666666666666,0.3333333333333333,21621.166666666668,4436.333333333333,160.16666666666666,2.0,5.0,17.833333333333332,112.33333333333331,0.22591666442652544,0.5,4,4
11,0,0.8461538461538461,0.0,0.8461538461538461,1.6153846153846154,0.0,4286.153846153846,3825.0769230769233,37.769230769230774,0.0,12.0,16.384615384615387,107.92307692307692,0.2787923033420856,1.0769230769230769,5,5
12,0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,300.57142857142856,219.42857142857144,1.8571428571428568,2.0,7.0,22.285714285714285,128.42857142857142,0.3566571442144258,0.0,6,6
13,0,0.4065040650406504,0.2926829268292683,0.4065040650406504,0.16260162601626016,0.08943089430894309,17720.609756097558,4351.073170731707,73.29268292682926,10.0,57.0,19.601626016260163,115.95121951219512,0.2774845532982088,0.05691056910569105,7,7
14,0,0.34375,0.0,0.34375,0.40625,0.0,1409.34375,755.8125,18.5,2.0,11.0,22.0,123.1875,0.3896812442690134,0.46875,8,3
15,0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.0,6400.214285714284,1537.428571428571,26.785714285714285,2.0,12.0,24.0,126.28571428571428,0.21626428408282145,0.0,9,8
19,0,0.4545454545454545,0.09090909090909093,0.4545454545454545,1.9090909090909087,0.2727272727272727,5846.0,1214.2727272727273,22.90909090909091,1.0,9.0,17.727272727272727,113.0,0.18515455451878635,0.8181818181818182,10,9
20,0,1.0,0.0,1.0,1.0,7.0,3514.666666666666,3218.666666666666,60.0,3.0,3.0,18.0,132.0,0.0,0.0,11,10
23,0,0.8,0.4,0.8,0.6,0.0,26628.2,960.4,97.6,3.0,5.0,20.4,124.4,0.3608400017023087,0.0,12,11
26,0,0.8,0.0,0.8,2.4,0.0,1727.4,259.4,51.8,0.0,5.0,16.2,105.8,0.08091999888420105,0.6,13,6
28,0,0.0,0.0,0.0,0.0,0.0,1352.0,368.0,8.0,0.0,0.0,22.0,113.0,0.5254999995231628,0.0,14,12
29,0,0.5,0.0,0.5,2.5,0.0,1832.0,1723.5,22.5,0.0,1.0,20.5,121.5,0.2633500099182129,0.0,15,13
31,0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,99.33333333333331,194.16666666666663,3.8333333333333335,2.0,4.0,18.83333333333333,104.33333333333331,0.5789666523536047,0.0,16,14
32,0,0.12727272727272726,0.006060606060606061,0.12727272727272726,0.3696969696969697,0.09090909090909093,1655.2545454545457,968.4181818181818,13.915151515151514,8.0,35.0,22.53939393939394,133.61212121212122,0.4459745449775999,0.29696969696969705,17,15
35,0,1.25,0.5,1.25,3.0,1.25,1907.25,1909.0,22.5,1.0,4.0,18.25,113.5,0.12347500026226045,0.0,18,2
36,0,1.0,0.0,1.0,0.0,9.0,2.0,5.0,0.0,1.0,1.0,20.0,140.0,0.02580000087618828,4.0,19,16
38,0,0.0,0.0,0.0,1.0,0.0,56.0,640.0,0.0,0.0,1.0,15.0,94.0,0.3181999921798706,0.0,20,17
39,0,0.6666666666666666,0.0,0.6666666666666666,0.0,3.333333333333333,1368.6666666666667,1164.0,19.33333333333333,1.0,2.0,17.666666666666668,120.0,0.6860666672388712,2.333333333333333,21,18
40,0,0.375,0.0625,0.375,0.0625,0.4375,679.125,649.6875,6.125,1.0,7.0,19.0625,113.6875,0.057775001972913735,0.125,22,19
41,0,0.8333333333333334,0.0,0.8333333333333334,1.6666666666666667,0.0,2644.6666666666665,367.5,88.5,0.0,5.0,19.166666666666668,114.5,0.12533333400885266,0.16666666666666666,23,9
44,0,0.75,0.0,0.75,3.75,0.0,1281.25,1165.75,11.5,0.0,3.0,17.5,117.75,-0.21562500298023224,0.75,24,20
46,0,0.0,0.0,0.0,1.3333333333333333,0.0,725.8333333333335,422.0,3.1666666666666665,0.0,3.0,18.83333333333333,113.16666666666669,0.0995499889055888,0.5,25,21
48,0,1.0,0.25,1.0,2.0,2.0,1495.0,653.75,7.25,1.0,4.0,16.0,107.0,0.6776500046253204,0.25,26,22
49,0,1.0,0.0,1.0,2.0,0.0,292.0,642.0,0.0,0.0,1.0,14.0,97.0,0.0,0.0,27,23
50,0,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384,0.0,3835.230769230769,3122.769230769231,311.15384615384613,0.0,7.0,20.53846153846154,121.84615384615385,-0.022161538211198952,1.6153846153846154,28,20
51,0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.333333333333333,104.0,284.6666666666667,0.0,2.0,3.0,23.0,128.0,0.32926666736602783,0.0,29,24
52,0,2.0,2.0,2.0,0.0,5.0,10.0,106.0,0.0,1.0,1.0,27.0,148.0,0.4939000010490418,0.0,30,25
53,0,0.10344827586206896,0.008620689655172414,0.10344827586206896,0.9741379310344828,0.12931034482758622,1788.8275862068963,1160.2931034482758,8.732758620689655,4.0,114.0,19.76724137931034,135.90517241379308,0.13085344061255455,0.8706896551724138,31,26
60,0,0.3023255813953488,0.04651162790697674,0.3023255813953488,0.2325581395348837,0.2325581395348837,650.6976744186046,511.86046511627904,10.232558139534882,8.0,17.0,16.069767441860467,91.06976744186045,0.07718837157238362,0.16279069767441862,32,27
61,0,1.0,0.0,1.0,1.0,0.0,2983.0,5001.0,327.0,0.0,1.0,14.0,107.0,0.0,0.0,33,2
62,0,1.0,0.0,1.0,2.0,0.0,292.0,642.0,0.0,0.0,1.0,10.0,76.0,0.0,0.0,34,28
63,0,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0,1239.6666666666667,1301.6666666666667,15.0,0.0,1.0,12.666666666666664,87.66666666666669,0.1865666757027308,0.6666666666666666,35,29
64,0,2.0,1.0,2.0,0.0,0.0,1672.0,5000.0,469.0,1.0,1.0,22.0,139.0,0.0,0.0,36,30
66,0,0.2307692307692308,0.0,0.2307692307692308,0.5384615384615384,0.0,1831.8461538461536,750.3846153846154,7.230769230769232,1.0,3.0,23.153846153846153,125.3846153846154,0.6595846317135371,0.5384615384615384,37,15
68,0,1.0,0.0,1.0,1.0,1.0,151.0,191.0,1.0,1.0,1.0,25.0,140.0,0.8267999887466431,0.0,38,31
69,0,1.0,0.0,1.0,0.0,0.0,12.0,146.0,0.0,0.0,1.0,15.0,97.0,0.2732000052928925,0.0,39,32
71,0,1.0,0.5555555555555556,1.0,1.6666666666666667,0.4444444444444444,3870.333333333334,880.8888888888888,30.11111111111111,3.0,7.0,17.777777777777782,115.55555555555556,0.17273333503140342,0.0,40,33
84,0,0.5,0.0,0.5,1.6666666666666667,0.0,1753.333333333333,482.33333333333326,44.83333333333334,1.0,3.0,17.666666666666668,100.66666666666669,0.15935000032186508,1.0,41,34
85,0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,555.6666666666666,435.66666666666674,19.666666666666668,1.0,2.0,19.666666666666668,119.0,0.4218666752179464,0.3333333333333333,42,35
87,0,0.0,0.0,0.0,0.0,0.0,2396.0,446.0,20.0,0.0,0.0,10.0,60.5,0.2649499997496605,0.0,43,36
90,0,1.0,0.0,1.0,0.0,0.0,576.0,1314.0,0.0,0.0,1.0,14.0,74.0,0.0,0.0,44,14
96,0,1.0,0.0,1.0,2.0,0.0,4213.0,899.0,55.0,0.0,1.0,17.0,107.0,0.0,0.0,45,37
97,0,1.0,0.0,1.0,2.0,0.0,36.0,346.0,0.0,0.0,1.0,18.0,129.0,0.4018999934196472,0.0,46,34
98,0,1.0,0.0,1.0,5.0,0.0,3661.0,3440.0,45.0,0.0,1.0,16.0,88.0,0.0,0.0,47,38
99,0,0.0,0.0,0.0,0.0,0.0,984.0,953.0,12.0,0.0,1.0,16.0,95.0,-0.3612000048160553,0.0,48,39
100,1,0.2361358284348092,0.0009767087909783266,0.2361358284348092,1.657486802447165,0.007747757464631756,956.9067213144223,692.2010342327443,5.3570320036911205,773.0,51550.0,20.460041824707734,130.70064774368285,0.2734816842919975,0.9361304355641842,49,40
102,1,1.0,0.0,1.0,3.5,7.0,3511.0,3217.0,60.0,2.0,2.0,19.5,135.0,0.12800000607967374,0.0,50,41
104,1,0.4230769230769231,0.2307692307692308,0.4230769230769231,0.3461538461538461,0.15384615384615385,1543.1153846153845,649.7307692307693,11.115384615384617,6.0,12.0,19.423076923076927,114.96153846153848,0.17445769160985947,0.5384615384615384,1,1
106,1,0.30337078651685395,0.07865168539325842,0.30337078651685395,0.20224719101123595,0.11235955056179776,1827.5393258426968,739.0786516853932,12.98876404494382,10.0,31.0,20.98876404494382,124.1685393258427,0.2572370786010549,0.9887640449438202,3,3
107,1,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.1666666666666667,0.8333333333333334,8876.25,7485.25,62.91666666666666,3.0,9.0,18.916666666666668,111.16666666666669,-0.037641667450467736,0.6666666666666666,4,4
108,1,0.0,0.0,0.0,2.0,0.0,865.0,734.0,2.0,0.0,0.0,17.0,140.0,0.2960000038146973,0.0,51,42
109,1,1.1,0.5,1.1,0.7,1.4,1762.5,956.6,25.5,4.0,8.0,21.2,117.3,0.16922999992966653,0.5,5,5
113,1,1.3333333333333333,0.8333333333333334,1.3333333333333333,2.5,2.333333333333333,335.1666666666667,330.1666666666667,63.5,4.0,6.0,22.66666666666667,133.33333333333334,0.5665000081062317,0.0,6,6
115,1,0.5,0.25,0.5,1.0,0.0,1099.75,555.0,21.75,1.0,3.0,16.25,99.75,0.3603249974548817,0.5,9,8
116,1,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,2407.133333333333,1458.333333333333,28.66666666666667,0.0,11.0,18.8,112.4,0.31294666131337484,0.4666666666666667,8,3
119,1,0.6,0.4,0.6,3.4,0.6,2010.6,1254.8,17.4,1.0,2.0,18.2,125.6,-0.39495999068021775,0.0,10,9
120,1,0.05882352941176471,0.0,0.05882352941176471,0.05882352941176471,0.4117647058823529,815.7647058823529,852.2941176470587,6.8235294117647065,1.0,1.0,20.823529411764707,137.64705882352942,0.0,0.0,11,10
124,1,1.0,0.0,1.0,5.0,0.0,3668.0,3460.0,45.0,0.0,1.0,17.0,101.0,0.0,0.0,14,12
126,1,1.0,0.5,1.0,2.333333333333333,1.1666666666666667,925.6666666666665,1220.6666666666667,34.0,2.0,6.0,19.83333333333333,120.16666666666669,0.10909999907016754,0.16666666666666666,13,6
128,1,1.0,0.0,1.0,2.0,0.0,174.0,130.66666666666666,1.0,0.0,3.0,13.666666666666664,102.0,0.06743333240350087,0.3333333333333333,12,11
129,1,1.25,0.75,1.25,1.5,1.25,1733.0,1541.25,77.75,2.0,4.0,23.25,138.25,0.1191750019788742,1.0,30,25
130,1,0.6,0.4,0.6,0.5,0.5,981.1,395.9,7.1,2.0,5.0,19.0,113.7,0.03864999935030937,0.3,22,19
131,1,1.0,0.0,1.0,0.0,0.0,580.0,867.5,0.5,0.0,2.0,12.0,76.0,0.5841999799013138,0.5,16,14
132,1,0.0,0.0,0.0,0.0,0.0,241.0,176.0,2.0,0.0,0.0,20.0,90.0,0.6955999732017517,0.0,52,43
135,1,0.1836734693877551,0.010204081632653059,0.1836734693877551,0.7653061224489796,0.19387755102040816,1264.8673469387754,891.7857142857142,7.3775510204081645,6.0,19.0,22.520408163265305,133.1734693877551,0.18733775532063174,0.4795918367346938,17,15
136,1,1.0,0.4,1.0,0.4,1.0,783.2,1379.0,9.2,1.0,4.0,16.0,106.4,0.18686000108718875,0.8,15,13
137,1,2.0,2.0,2.0,0.0,5.0,10.0,106.0,0.0,1.0,1.0,26.0,149.0,0.4939000010490418,0.0,2,2
138,1,1.0,0.0,1.0,2.0,0.0,292.0,642.0,0.0,0.0,1.0,11.0,80.0,0.3181999921798706,0.0,20,17
139,1,0.5,0.0,0.5,2.5,0.0,2184.0,4174.0,28.0,0.0,1.0,18.5,101.0,0.6845999956130981,0.0,53,44
140,1,0.18181818181818185,0.06493506493506493,0.18181818181818185,0.0,0.012987012987012988,1658.7922077922076,1255.4675324675325,8.623376623376625,4.0,14.0,15.558441558441556,97.14285714285714,0.3808064956169624,0.5064935064935064,7,7
142,1,1.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1362.6666666666667,1432.0,15.333333333333336,1.0,2.0,22.0,127.0,0.4873333374659221,0.0,18,2
144,1,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,0.0,4259.0,1774.0,35.333333333333336,0.0,2.0,18.0,104.66666666666669,0.21230000257492065,0.0,23,9
145,1,1.2,0.4,1.2,0.4,1.0,1085.4,1339.0,13.8,2.0,5.0,19.0,111.6,0.1667800009250641,0.0,29,24
147,1,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0,1210.1842105263158,1370.578947368421,2.8421052631578947,1.0,16.0,21.97368421052632,115.76315789473685,0.3892342161975409,0.02631578947368421,25,21
148,1,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,3721.0,4385.333333333333,19.0,1.0,3.0,19.666666666666668,117.66666666666669,0.8037333488464355,0.3333333333333333,26,22
149,1,0.25,0.016666666666666666,0.25,0.13333333333333333,0.2,647.1166666666667,574.1666666666666,8.0,6.0,19.0,16.083333333333332,90.96666666666668,0.10220999792218208,0.21666666666666667,32,27
152,1,0.5,0.0,0.5,0.0,0.0,131.5,595.5,12.5,0.0,1.0,17.0,88.5,0.6322000026702881,0.0,21,18
153,1,0.75,0.0,0.75,0.0,0.0,209.75,384.75,1.5,0.0,3.0,19.25,111.75,0.0,0.0,28,20
156,1,0.3333333333333333,0.06666666666666668,0.3333333333333333,1.0666666666666669,0.5333333333333333,878.4666666666667,796.4666666666667,19.2,2.0,11.0,17.4,111.93333333333334,0.21719332734743754,0.4666666666666667,31,26
157,1,1.0,0.0,1.0,0.0,0.0,1630.0,3916.0,25.5,0.0,2.0,17.5,113.5,0.0,0.0,54,45
158,1,1.0,0.0,1.0,0.0,0.0,1365.0,462.0,15.0,0.0,1.0,25.0,133.0,0.4018999934196472,0.0,36,30
159,1,2.0,2.0,2.0,0.0,5.0,10.0,106.0,0.0,1.0,1.0,27.0,149.0,0.4939000010490418,0.0,27,23
161,1,1.0,0.0,1.0,1.0,3.0,1399.0,4998.0,0.0,1.0,1.0,24.0,140.0,-0.7268999814987183,4.0,55,10
166,1,1.0,0.0,1.0,0.0,0.0,171.5,129.5,4.0,0.0,2.0,14.0,81.5,0.0,0.0,33,2
167,1,1.0,0.0,1.0,0.0,0.0,155.0,1829.0,1.0,0.0,1.0,15.0,97.0,0.2732000052928925,0.0,39,32
173,1,0.0625,0.0,0.0625,0.6875,0.4375,1434.375,1043.75,8.125,1.0,15.0,22.0625,138.3125,0.5349750071763992,1.5625,56,46
177,1,0.0,0.0,0.0,0.0,0.0,161.0,842.0,1.0,0.0,0.0,13.0,80.0,0.7940999865531921,0.0,42,35
179,1,1.0,0.0,1.0,5.0,0.0,3664.0,3451.0,45.0,0.0,1.0,18.0,113.0,0.0,0.0,57,47
184,1,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,197.36842105263162,311.57894736842104,1.8421052631578947,1.0,19.0,23.63157894736842,133.26315789473685,0.2439052611589432,0.10526315789473684,37,15
187,1,0.6666666666666666,0.0,0.6666666666666666,2.333333333333333,0.0,7100.0,2863.666666666666,40.0,0.0,2.0,14.0,87.0,0.5390666623910269,0.6666666666666666,43,36
190,1,1.0,0.0,1.0,5.0,0.0,11919.0,12881.0,76.0,0.0,1.0,17.0,120.0,0.0,0.0,41,34
198,1,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,28.0,140.0,0.0,1.0,58,48
199,1,0.4,0.0,0.4,2.2,0.0,1373.0,1546.2,10.8,0.0,2.0,17.4,96.8,0.0,0.0,47,38
200,2,0.0740719185200582,0.0008646850966535024,0.0740719185200582,0.8128705050924964,0.00922053627104552,1012.0395676574516,745.4093618790273,5.3172978590729585,690.0,27019.0,21.017418416129704,129.68099771357305,0.4275506572861931,0.8093868218665559,49,40
204,2,0.36666666666666653,0.13333333333333333,0.36666666666666653,1.6666666666666667,1.0333333333333334,863.7,802.0,40.9,5.0,9.0,17.1,121.1,0.3500133216381073,2.4,1,1
205,2,0.15151515151515152,0.06565656565656566,0.15151515151515152,0.040404040404040414,0.0,2054.1060606060605,808.6010101010099,23.722222222222218,15.0,35.0,22.5050505050505,136.48989898989902,0.13028282732373536,0.10606060606060606,3,3
209,2,0.16666666666666666,0.04166666666666666,0.16666666666666666,0.08333333333333333,0.04166666666666666,1325.7083333333333,1026.125,4.708333333333333,1.0,5.0,18.75,105.66666666666669,-0.5247083300103744,0.0,5,5
210,2,1.0,0.14285714285714285,1.0,1.4285714285714286,0.14285714285714285,4988.142857142857,1229.4285714285713,101.71428571428572,1.0,6.0,18.571428571428573,116.14285714285714,0.03844285437038967,0.0,4,4
212,2,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,337.57142857142856,638.1428571428571,2.571428571428572,1.0,1.0,21.0,127.0,0.08087142876216344,1.7142857142857142,59,49
214,2,0.5,0.0,0.5,0.0,0.0,598.25,536.0,6.25,2.0,3.0,25.0,130.75,0.20454999804496765,0.0,9,8
215,2,0.3,0.0,0.3,1.4,0.0,1192.6,718.4,37.8,0.0,3.0,23.2,130.3,0.4137899994850159,1.8,6,6
217,2,0.6538461538461539,0.07692307692307693,0.6538461538461539,0.0,0.0,4241.461538461538,871.6538461538463,44.384615384615394,3.0,17.0,21.46153846153846,128.69230769230768,0.5401384624151083,0.15384615384615385,8,3
220,2,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,2510.428571428572,2088.6190476190477,9.904761904761905,3.0,13.0,20.19047619047619,121.33333333333331,0.258176184126309,0.2380952380952381,22,19
222,2,0.6,0.0,0.6,1.0,0.0,886.6,887.6,10.8,0.0,5.0,21.4,113.4,0.04108000099658966,0.0,13,6
223,2,1.0,0.0,1.0,1.0,7.0,3517.0,3218.0,61.0,1.0,1.0,18.0,132.0,0.0,0.0,11,10
225,2,1.25,0.5,1.25,0.75,1.25,530.5,647.0,4.0,1.0,4.0,18.5,118.0,0.12347500026226045,0.0,30,25
226,2,1.0,0.0,1.0,0.0,0.0,2682.0,1341.0,67.0,1.0,1.0,24.0,140.0,0.3680000007152557,0.0,60,50
227,2,0.5,0.0,0.5,2.5,0.0,1968.0,1875.5,24.0,0.0,1.0,20.0,112.0,0.1131500005722046,0.0,14,12
229,2,0.6666666666666666,0.16666666666666666,0.6666666666666666,2.5,0.16666666666666666,4051.5,420.66666666666674,39.16666666666666,2.0,4.0,20.0,130.16666666666666,-0.1817666639884313,0.0,10,9
230,2,0.0,0.0,0.0,0.0,0.0,527.25,665.5,0.25,0.0,0.0,27.25,123.0,0.671424999833107,0.0,52,43
232,2,1.6,1.2,1.6,1.4,3.0,794.4,886.8,9.0,3.0,5.0,23.2,127.8,0.29634000062942506,0.0,29,24
234,2,1.0,0.0,1.0,3.333333333333333,0.0,2354.333333333333,626.0,25.66666666666667,0.0,3.0,17.666666666666668,123.0,0.0,0.0,12,11
236,2,0.32653061224489793,0.12244897959183673,0.32653061224489793,0.24489795918367346,0.20408163265306126,2305.857142857143,2097.5102040816328,17.346938775510207,9.0,17.0,19.0,115.06122448979592,0.2819469376486175,0.020408163265306117,7,7
239,2,0.75,0.0,0.75,0.0,0.0,930.5,672.25,3.75,1.0,3.0,20.25,113.25,0.6549499928951263,0.0,16,14
240,2,0.75,0.0,0.75,1.75,0.0,1067.0,1073.5,11.25,1.0,3.0,16.0,94.25,0.5485999956727028,0.0,20,17
242,2,2.0,2.0,2.0,0.0,5.0,9.0,106.0,0.0,1.0,1.0,26.0,148.0,0.4939000010490418,0.0,15,13
243,2,1.0,0.0,1.0,1.0,1.0,21141.0,10282.0,197.0,1.0,1.0,23.0,140.0,-0.3382000029087067,0.0,23,9
244,2,0.17,0.01,0.17,0.81,0.18,1410.46,1468.19,8.57,6.0,53.0,20.83,127.74,0.3975309977680445,0.91,17,15
246,2,2.0,2.0,2.0,0.0,5.0,9.0,106.0,0.0,1.0,1.0,26.0,149.0,0.4939000010490418,0.0,18,2
247,2,1.0,0.5,1.0,2.0,2.0,181.0,1006.0,0.75,2.0,4.0,19.25,112.0,0.7561250030994415,0.25,26,22
250,2,0.31343283582089554,0.07462686567164177,0.31343283582089554,0.41791044776119396,0.16417910447761194,1567.0746268656715,494.61194029850753,7.522388059701491,14.0,37.0,19.179104477611943,119.10447761194028,0.1678074621664944,1.8805970149253728,32,27
251,2,0.5,0.0,0.5,0.3333333333333333,0.0,1807.333333333333,3006.5,34.5,1.0,4.0,16.0,95.33333333333331,0.06340000033378601,0.5,28,20
252,2,1.0,0.0,1.0,4.0,7.0,3516.0,3219.0,61.0,1.0,1.0,19.0,137.0,0.3612000048160553,0.0,61,51
254,2,1.25,0.25,1.25,1.0,4.5,1318.75,2493.75,15.5,1.0,4.0,17.75,109.25,0.572674997150898,0.5,21,18
255,2,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,218.55555555555557,343.1111111111111,0.8888888888888888,1.0,2.0,17.555555555555557,96.66666666666669,-0.2207555439737108,1.7777777777777777,2,2
256,2,0.5,0.5,0.5,3.5,4.5,2840.5,365.5,6.5,1.0,1.0,13.0,103.0,0.18060000240802765,2.0,62,52
257,2,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,285.5,618.8333333333334,4.666666666666667,1.0,2.0,23.16666666666667,126.16666666666669,0.247433344523112,0.0,38,31
263,2,0.5,0.0,0.5,0.75,0.0,2126.75,1141.0,34.75,1.0,3.0,18.75,113.0,-0.2599000036716461,1.0,54,45
265,2,1.0,0.0,1.0,2.0,0.0,48.0,201.0,0.0,0.0,1.0,18.0,128.0,0.44040000438690186,0.0,39,32
272,2,1.0,0.0,1.0,0.0,0.0,317.5,295.0,1.0,0.0,2.0,17.0,87.0,0.3251999914646149,0.0,63,53
273,2,2.0,2.0,2.0,0.0,5.0,10.0,106.0,0.0,1.0,1.0,26.0,149.0,0.4939000010490418,0.0,42,35
275,2,2.0,2.0,2.0,0.0,5.0,10.0,106.0,0.0,1.0,1.0,27.0,149.0,0.4939000010490418,0.0,27,23
277,2,0.11363636363636365,0.0,0.11363636363636365,0.19318181818181815,0.1590909090909091,7287.511363636364,938.1477272727273,31.42045454545455,3.0,13.0,19.26136363636364,132.52272727272728,0.5861011206765067,0.05681818181818181,31,26
281,2,1.0,0.5,1.0,1.0,0.0,348.0,830.0,0.0,1.0,2.0,19.5,111.5,0.2293999940156937,5.5,64,54
291,2,0.0,0.0,0.0,0.0,0.0,3731.4285714285716,3573.285714285714,24.57142857142857,0.0,1.0,15.857142857142858,98.14285714285714,0.2944571397134236,0.2857142857142857,37,15
296,2,1.0,0.0,1.0,0.0,0.0,1857.0,436.0,11.0,0.0,1.0,17.0,83.0,0.3251999914646149,0.0,65,53
297,2,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,148.33333333333334,484.33333333333326,0.0,1.0,2.0,20.666666666666668,117.33333333333331,0.4812333385149638,0.0,41,34
298,2,1.0,0.0,1.0,0.0,0.0,430.0,1017.0,0.0,0.0,1.0,21.0,106.0,0.3612000048160553,8.0,66,55
301,3,0.3808064713812968,0.0017604652976634836,0.3808064713812968,1.1875118385720176,0.0075432595349251815,1182.780075544017,716.8248114185118,5.9356761635227135,418.0,40934.0,19.508462489832755,127.63460317106598,0.3873257810055237,0.3276916734448295,49,40
304,3,0.3461538461538461,0.07692307692307693,0.3461538461538461,0.4615384615384616,0.019230769230769232,1800.5384615384617,1247.0961538461538,12.346153846153848,6.0,31.0,18.865384615384613,117.82692307692308,0.17524038455807245,0.9230769230769232,1,1
306,3,0.12698412698412698,0.015873015873015872,0.12698412698412698,0.07936507936507936,0.0,1612.2222222222224,892.6825396825396,12.61904761904762,4.0,9.0,22.50793650793651,136.22222222222223,0.3358460274480638,0.4444444444444444,3,3
310,3,0.7,0.0,0.7,1.6,0.0,10069.2,1534.5,32.9,0.0,7.0,19.5,113.1,0.016949999332427978,0.9,5,5
312,3,1.0,0.2,1.0,1.2,2.0,2938.4,2379.2,60.0,1.0,4.0,18.2,110.8,0.3285400003194809,0.4,4,4
315,3,0.375,0.0,0.375,0.75,0.0,1831.625,1363.875,30.5,0.0,4.0,13.375,96.125,0.026312500238418583,0.125,9,8
316,3,0.5,0.0,0.5,2.75,0.0,218.5,308.5,32.5,0.0,3.0,18.25,119.75,0.5830500051379204,0.0,6,6
317,3,0.3125,0.0625,0.3125,0.0,0.0,4399.25,817.4375,61.8125,2.0,5.0,22.4375,127.6875,0.1930750049650669,0.0625,8,3
319,3,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,1632.7142857142858,1159.2857142857142,11.714285714285715,1.0,2.0,19.714285714285715,103.14285714285714,0.34662857225963045,2.0,22,19
321,3,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,253.0,306.0,0.6666666666666666,0.0,1.0,11.666666666666664,64.0,0.21230000257492065,0.3333333333333333,29,24
322,3,1.0,0.0,1.0,0.0,0.0,162.0,778.0,0.0,0.0,1.0,18.0,114.0,0.669700026512146,0.0,30,25
324,3,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,74.33333333333333,902.3333333333335,3.333333333333333,0.0,2.0,21.33333333333333,119.33333333333331,-0.06743333240350087,1.0,13,6
325,3,0.5,0.0,0.5,0.0,0.0,12.5,79.5,0.0,0.0,1.0,20.5,115.0,0.16220000386238098,1.0,52,43
327,3,0.2,0.0,0.2,0.0,0.0,652.4,1347.2,12.2,0.0,1.0,17.0,103.8,0.5735000073909761,0.8,14,12
