,week,url_avg,et_url_avg,display_url_avg,hashtag_avg,et_hashtag_avg,avg_followers,avg_friends,avg_listed,sum_trunc,sum_http,avg_tokens,avg_char,avg_senti,avg_emoji_count,song_id,artist_id
331,3,1.0,0.8571428571428571,1.0,0.2857142857142857,0.2857142857142857,4553.285714285715,1465.2857142857142,34.285714285714285,5.0,6.0,19.571428571428573,117.42857142857143,-0.06655713809388024,0.0,10,9
333,3,0.225,0.0,0.225,0.15,0.275,2225.95,1550.825,20.075,4.0,10.0,14.7,95.025,0.31496749855577943,0.125,7,7
335,3,1.0,0.0,1.0,2.0,0.0,268.0,641.0,0.0,0.0,1.0,11.0,80.0,0.3181999921798706,0.0,20,17
340,3,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,0.0,72329.66666666669,2926.333333333333,35.0,0.0,2.0,15.333333333333336,107.0,0.04266666869322459,0.0,12,11
342,3,0.5,0.0,0.5,1.25,0.0,472.0,424.0,1.75,1.0,4.0,19.5,114.5,0.6451749950647354,0.0,16,14
343,3,1.0,0.0,1.0,0.0,0.0,424.5,2480.0,0.5,0.0,2.0,14.0,84.0,0.6369000077247621,0.0,26,22
344,3,1.0,0.0,1.0,5.0,0.0,7527.0,31.0,253.0,0.0,1.0,17.0,128.0,0.4018999934196472,0.0,23,9
345,3,0.25,0.05,0.25,0.125,0.15,8483.125,643.725,72.275,5.0,21.0,16.025,90.25,0.10242249965667724,0.775,32,27
348,3,0.0,0.0,0.0,0.0,0.0,605.6530612244898,493.4693877551021,1.673469387755102,0.0,85.0,22.97959183673469,139.90816326530614,0.3655867324191697,0.16326530612244894,59,49
350,3,0.4,0.0,0.4,0.6,0.0,6754.8,686.6,23.0,1.0,2.0,20.4,126.0,0.4207000076770783,2.0,38,31
351,3,0.06349206349206349,0.0,0.06349206349206349,0.25396825396825395,0.0,1413.984126984127,1229.5079365079366,21.12698412698413,0.0,39.0,23.33333333333333,131.2380952380952,0.5235127098267041,0.14285714285714285,17,15
355,3,2.0,2.0,2.0,0.0,5.0,9.0,106.0,0.0,1.0,1.0,26.0,148.0,0.4939000010490418,0.0,15,13
357,3,0.9,0.2,0.9,1.1,1.9,2091.0,1661.7,36.4,3.0,8.0,16.6,102.9,0.06366999894380569,0.1,28,20
360,3,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,23.0,136.0,0.5422999858856201,0.0,21,18
361,3,1.0,0.0,1.0,0.3333333333333333,0.0,1026.6666666666667,1263.6666666666667,22.0,0.0,3.0,15.666666666666664,85.33333333333333,0.19220000505447388,1.0,67,56
362,3,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,2026.571428571429,1095.0,20.714285714285715,1.0,3.0,21.857142857142854,111.85714285714286,0.349057137966156,0.5714285714285714,68,57
369,3,0.0,0.0,0.0,0.0,0.0,161.33333333333334,842.0,1.0,0.0,0.0,14.0,85.66666666666667,0.8914999961853027,1.0,42,35
370,3,1.0,0.0,1.0,0.0,0.0,1100.0,2640.333333333333,8.333333333333334,0.0,3.0,13.666666666666664,83.66666666666667,0.0,0.6666666666666666,54,45
371,3,0.5,0.0,0.5,0.0,0.0,383.5,210.0,0.5,1.0,1.0,18.5,95.5,0.2293999940156937,0.0,2,2
379,3,0.5,0.0,0.5,0.0,0.0,258.0,581.5,0.0,0.0,1.0,22.0,102.0,-0.2107499986886978,0.0,64,54
382,3,1.0,0.5,1.0,0.0,1.3333333333333333,2191.333333333333,2454.833333333333,8.166666666666666,2.0,5.0,18.0,110.66666666666669,0.2649333328008652,0.0,62,52
383,3,1.0,0.0,1.0,5.0,0.0,3694.0,3489.0,44.0,0.0,1.0,18.0,113.0,0.0,0.0,57,47
385,3,1.0,1.0,1.0,1.0,1.0,133.0,0.0,0.0,1.0,1.0,27.0,140.0,0.0,0.0,69,58
386,3,1.5,1.5,1.5,0.0,0.0,3503.5,2223.5,7.0,2.0,2.0,24.0,138.5,0.7032999992370605,0.0,63,53
388,3,1.0,0.0,1.0,0.0,0.0,46.0,238.0,0.0,0.0,1.0,16.0,95.0,0.0,0.0,66,55
389,3,0.3,0.0,0.3,0.1,0.0,3715.5,741.3,6.4,0.0,3.0,16.2,100.9,-0.08382000923156738,0.0,31,26
391,3,1.0,0.0,1.0,0.0,0.0,83.0,146.0,0.0,0.0,1.0,24.0,121.0,0.8858000040054321,0.0,48,39
392,3,2.0,2.0,2.0,0.0,5.0,9.0,106.0,0.0,3.0,3.0,27.0,149.0,0.4939000010490418,0.0,27,23
393,3,0.0,0.0,0.0,0.0,0.0,1275.0,1023.0,1.0,0.0,0.0,12.0,63.0,-0.2263000011444092,2.0,43,36
395,3,2.0,2.0,2.0,0.0,5.0,9.0,106.0,0.0,2.0,2.0,27.0,149.0,0.2732000052928925,0.0,70,59
396,3,1.0,0.0,1.0,0.0,0.0,10.0,32.0,1.0,0.0,1.0,17.0,90.0,-0.12800000607967374,0.0,71,60
400,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,136.0,0.4821999967098236,0.0,0,0
401,4,0.07025047549655088,0.0010882010617057317,0.07025047549655088,1.0230793251260897,0.06043774070534354,1019.730381627381,759.8207496285922,5.42384958222542,1096.0,19126.0,20.801209322571186,127.32567492122372,0.35040280418109265,0.6506401461028208,49,40
404,4,0.4230769230769231,0.0,0.4230769230769231,0.4615384615384616,0.0,703.5384615384614,859.5384615384614,18.73076923076923,3.0,13.0,17.69230769230769,108.57692307692308,0.21673076714460665,0.19230769230769232,1,1
406,4,0.06521739130434782,0.0,0.06521739130434782,0.08695652173913042,0.0,2630.217391304348,945.4130434782608,33.56521739130435,0.0,14.0,22.195652173913047,133.32608695652175,0.08353043558157007,1.2391304347826086,3,3
408,4,0.0,0.0,0.0,0.0,0.0,1216.5,1003.1666666666665,1.3333333333333333,0.0,3.0,11.666666666666664,68.83333333333333,0.05275000135103861,0.3333333333333333,5,5
413,4,1.0,0.25,1.0,0.625,1.25,3258.625,1142.75,39.0,2.0,8.0,16.875,104.875,0.19106249511241916,0.625,4,4
415,4,0.4,0.0,0.4,1.4,0.0,422.2,363.2,19.2,0.0,2.0,11.0,72.6,0.2674399971961975,0.8,9,8
417,4,0.052083333333333336,0.03125,0.052083333333333336,0.0,0.0,862.1979166666665,516.8229166666666,11.59375,3.0,9.0,23.86458333333333,138.07291666666666,0.8515228989223639,0.8645833333333334,8,3
418,4,1.0,0.0,1.0,2.5,0.0,1895.0,1754.0,25.5,0.0,2.0,19.5,108.5,0.10114999860525133,0.0,29,24
419,4,0.0,0.0,0.0,0.0,0.0,89.66666666666669,498.33333333333326,0.0,0.0,0.0,26.0,142.66666666666666,0.9472333192825316,2.333333333333333,6,6
420,4,1.0,0.0,1.0,1.25,2.0,938.25,899.0,11.0,1.0,4.0,18.0,106.0,-0.08500000089406967,1.25,52,43
423,4,0.625,0.25,0.625,0.5,0.375,2249.0,1702.125,191.375,2.0,5.0,19.125,109.375,0.13277499843388796,0.375,22,19
427,4,0.9166666666666666,0.0,0.9166666666666666,0.5,0.5,773.75,890.9166666666665,8.166666666666666,8.0,12.0,21.91666666666667,123.83333333333331,0.0,0.08333333333333333,13,6
430,4,1.0,0.0,1.0,2.0,0.0,272.0,641.0,0.0,0.0,1.0,11.0,80.0,0.3181999921798706,0.0,20,17
433,4,0.21428571428571427,0.0,0.21428571428571427,0.023809523809523808,0.0,736.452380952381,670.452380952381,5.214285714285714,3.0,11.0,18.404761904761905,113.42857142857143,0.36923571676015854,0.14285714285714285,7,7
438,4,1.0,0.0,1.0,0.0,0.0,32.0,356.0,0.0,0.0,1.0,14.0,95.0,0.0,0.0,33,2
439,4,0.6666666666666666,0.25,0.6666666666666666,1.75,0.75,3568.25,907.1666666666665,28.08333333333333,4.0,9.0,18.25,116.75,-0.16554999351501465,0.25,10,9
440,4,0.0,0.0,0.0,0.0,0.0,136.0,220.33333333333331,3.333333333333333,0.0,0.0,26.0,138.66666666666666,0.7486666639645895,0.0,38,31
441,4,1.0,0.25,1.0,0.0,0.25,1644.75,1879.25,11.25,2.0,3.0,22.5,133.25,0.3971749842166901,0.0,16,14
442,4,1.0,0.0,1.0,5.0,0.0,3692.0,3488.0,44.0,0.0,1.0,17.0,104.0,0.0,0.0,18,2
449,4,2.0,2.0,2.0,0.0,0.0,3503.0,2223.0,7.0,1.0,1.0,23.0,135.0,0.7032999992370605,0.0,63,53
450,4,0.18421052631578946,0.0,0.18421052631578946,0.2631578947368421,0.3684210526315789,655.3157894736843,719.7105263157895,8.973684210526315,6.0,30.0,14.342105263157894,87.94736842105263,0.14530789381579348,1.236842105263158,32,27
451,4,0.06194690265486725,0.0,0.06194690265486725,0.2743362831858407,0.0,889.0353982300885,876.0973451327434,9.49557522123894,2.0,48.0,22.929203539823014,134.88495575221242,0.4091097382185733,0.3805309734513274,17,15
452,4,1.0,0.4,1.0,3.8,0.6,6504.6,1496.8,188.0,1.0,4.0,19.2,131.4,0.173499995470047,0.0,23,9
459,4,1.0,0.4,1.0,1.0,0.0,1989.2,1954.4,4.4,1.0,4.0,15.4,98.2,0.2334399938583374,0.0,54,45
460,4,0.5,0.0,0.5,0.0,0.0,71.5,86.0,0.0,0.0,2.0,22.5,140.0,0.3698499947786331,1.0,59,49
462,4,1.0,0.0,1.0,5.0,0.0,13.0,6.0,0.0,0.0,1.0,18.0,104.0,0.6369000077247621,0.0,26,22
463,4,0.1,0.0,0.1,0.0,0.0,1137.8,784.4,7.3,1.0,1.0,23.0,130.4,0.2688500046730041,0.0,2,2
466,4,1.0,0.0,1.0,3.0,0.0,1360.0,2147.0,120.0,0.0,1.0,16.0,102.0,0.3251999914646149,0.0,65,53
470,4,0.3684210526315789,0.05263157894736842,0.3684210526315789,0.2631578947368421,0.0,2164.5263157894738,2233.4736842105262,51.0,2.0,7.0,18.84210526315789,113.42105263157896,0.1448736839780682,0.10526315789473684,28,20
482,4,0.0,0.0,0.0,0.0,0.0,2732.5,184.5,15.0,0.0,0.0,21.5,104.5,-0.0981999933719635,1.5,72,34
485,4,0.0,0.0,0.0,0.0,0.0,16704.0,2242.0,141.0,0.0,1.0,23.0,114.0,0.0,0.0,68,57
488,4,1.0,0.3333333333333333,1.0,0.0,0.0,15533.666666666664,10459.0,813.6666666666665,1.0,3.0,18.0,125.0,0.11333333452542622,0.6666666666666666,62,52
489,4,1.0,0.0,1.0,0.0,0.0,2254.0,2172.0,68.0,1.0,2.0,19.0,118.0,-0.021449999883770943,0.0,57,47
494,4,0.4375,0.0625,0.4375,0.25,0.0,8383.3125,3144.0,33.6875,2.0,6.0,17.5625,99.8125,0.13436249643564224,0.25,73,61
495,4,0.0,0.0,0.0,0.0,0.0,721.0,698.0,5.0,0.0,0.0,12.5,86.5,-0.2859500050544739,0.0,69,58
499,4,0.5,0.0,0.5,0.0,0.0,232.5,555.5,1.5,1.0,1.0,26.0,111.0,0.22095000743865967,0.0,41,34
500,5,0.0728800152742547,0.0014228695596832412,0.0728800152742547,2.113593177499568,0.06161070652519798,769.0896544199875,694.595309530953,4.302780278027804,2100.0,34412.0,17.92364691014556,113.14489176190348,0.2942844243059131,0.5406631572248134,49,40
505,5,1.0,0.0,1.0,0.0,9.0,2.0,5.0,0.0,1.0,1.0,19.0,139.0,0.457399994134903,2.0,74,62
506,5,0.42105263157894735,0.0,0.42105263157894735,0.21052631578947367,0.0,1152.2105263157896,1674.052631578947,13.842105263157894,2.0,8.0,15.63157894736842,92.63157894736842,0.11987894538201785,0.2631578947368421,1,1
507,5,0.25806451612903225,0.0,0.25806451612903225,0.0967741935483871,0.0,1796.838709677419,1208.0,27.483870967741932,4.0,11.0,20.161290322580644,119.64516129032258,0.4608935547932502,0.12903225806451613,3,3
508,5,0.0,0.0,0.0,2.0,0.0,466.0,15.0,69.0,0.0,0.0,17.0,140.0,0.2960000038146973,0.0,51,42
510,5,0.6,0.1,0.6,0.8,0.3,1477.2,1138.2,9.8,3.0,7.0,20.2,116.5,0.2639000028371811,0.1,5,5
513,5,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,12.0,65.0,0.6369000077247621,0.0,11,10
516,5,0.6,0.4,0.6,0.0,0.0,2766.4,2831.4,6.2,1.0,2.0,17.0,91.8,0.18605999350547792,0.2,9,8
517,5,1.0,0.25,1.0,2.25,1.25,6046.5,1346.375,113.25,2.0,7.0,17.0,114.375,0.1902249958366156,0.25,4,4
520,5,1.0,0.0,1.0,0.0,0.0,655.0,1180.0,4.0,0.0,1.0,17.0,110.0,0.0,0.0,52,43
522,5,0.21739130434782608,0.08695652173913042,0.21739130434782608,0.0,0.0,922.9130434782608,738.6521739130435,18.08695652173913,3.0,5.0,22.0,127.1304347826087,0.3741999929365905,0.13043478260869565,8,3
523,5,1.1666666666666667,0.16666666666666666,1.1666666666666667,0.5,0.0,908.5,877.0,4.166666666666667,1.0,6.0,16.833333333333332,101.33333333333331,0.09038333098093668,0.0,54,45
524,5,0.3333333333333333,0.0,0.3333333333333333,1.1666666666666667,0.0,1080.0,1102.0,22.16666666666667,1.0,2.0,24.33333333333333,138.83333333333334,0.5765833258628845,1.0,6,6
527,5,0.9166666666666666,0.16666666666666666,0.9166666666666666,0.5833333333333334,0.25,2226.4166666666665,1705.166666666667,20.0,2.0,10.0,18.25,110.58333333333331,0.220633327960968,0.0,22,19
531,5,1.25,0.5,1.25,0.75,0.125,1209.625,760.125,35.25,3.0,8.0,20.5,112.75,0.18586249463260174,0.125,13,6
532,5,1.0,0.0,1.0,3.0,0.0,167.0,69.0,86.0,0.0,1.0,15.0,83.0,0.27140000462532043,0.0,38,31
533,5,0.0,0.0,0.0,1.0,0.0,1337.0,919.0,13.0,0.0,1.0,16.0,110.0,0.2924000024795532,0.0,33,2
538,5,0.14102564102564102,0.02564102564102564,0.14102564102564102,0.0641025641025641,0.02564102564102564,1957.7564102564106,1266.974358974359,8.8974358974359,5.0,20.0,20.55128205128205,123.02564102564102,0.3056666648540741,0.19230769230769232,7,7
542,5,0.0,0.0,0.0,0.0,0.0,161.0,844.0,1.0,0.0,0.0,13.0,89.0,0.8597000241279602,0.0,42,35
544,5,0.0,0.0,0.0,0.0,0.0,365.5,367.0,2.1666666666666665,0.0,1.0,21.5,119.66666666666669,0.0047333290179570504,1.0,16,14
547,5,0.06976744186046513,0.0,0.06976744186046513,0.992248062015504,0.015503875968992246,16960.968992248057,1226.1937984496124,52.488372093023266,4.0,127.0,22.085271317829452,139.5271317829457,-0.4886519382743872,0.8992248062015504,10,9
548,5,0.08333333333333333,0.03333333333333333,0.08333333333333333,0.5333333333333333,0.15,825.2333333333332,840.3666666666667,4.466666666666667,5.0,7.0,22.18333333333333,135.98333333333332,0.31730333206554256,0.45,17,15
549,5,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,1.3333333333333333,1422.333333333333,1461.333333333333,23.0,1.0,3.0,17.666666666666668,126.66666666666669,0.18076666196187335,0.0,12,11
550,5,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,2179.1666666666665,699.1666666666665,14.333333333333336,3.0,4.0,17.166666666666668,104.0,0.5869333247343699,1.5,75,63
553,5,0.25,0.0,0.25,0.125,0.0,499.45833333333326,454.75,8.166666666666666,2.0,7.0,18.75,104.5,0.08003749636312325,0.5833333333333334,32,27
555,5,0.0,0.0,0.0,0.0,0.0,155.5,151.5,5.5,0.0,0.0,16.0,83.0,0.3244499936699867,0.5,72,34
558,5,1.0,1.0,1.0,4.0,7.0,17.0,108.0,0.0,1.0,1.0,19.0,135.0,0.0,0.0,2,2
565,5,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,381.28571428571433,776.4285714285713,1.7142857142857142,1.0,7.0,24.142857142857146,137.57142857142858,0.2910285677228655,0.0,59,49
567,5,1.0,0.0,1.0,5.0,0.0,113.0,323.0,0.0,0.0,1.0,16.0,127.0,0.0,0.0,23,9
568,5,1.0,0.2222222222222222,1.0,1.1111111111111112,2.7777777777777777,7750.333333333332,7886.555555555556,29.555555555555557,3.0,7.0,16.444444444444443,100.44444444444444,0.0,0.0,28,20
571,5,1.0,0.5,1.0,0.0,0.0,1748.5,1251.0,3.5,1.0,2.0,16.5,100.5,0.5391000062227249,0.5,63,53
572,5,1.0,2.0,1.0,0.0,0.0,15.0,145.0,0.0,1.0,1.0,24.0,125.0,0.5105999708175659,0.0,62,52
576,5,1.0,0.0,1.0,2.0,0.0,272.0,641.0,0.0,0.0,1.0,15.0,100.0,0.7717000246047974,0.0,76,64
578,5,1.0,0.0,1.0,0.0,0.0,7058.0,6830.0,81.0,0.0,1.0,16.0,101.0,0.0,4.0,66,55
581,5,1.0,0.0,1.0,0.0,0.0,315.0,265.0,1.0,0.0,2.0,15.0,78.0,0.6369000077247621,0.0,26,22
582,5,1.0,0.0,1.0,0.0,0.0,1412.0,1235.0,11.0,0.0,1.0,16.0,109.0,0.3817999958992005,6.0,70,59
584,5,0.024390243902439025,0.0,0.024390243902439025,0.07317073170731707,0.0,2747.1463414634145,805.170731707317,6.609756097560974,0.0,36.0,20.60975609756097,115.65853658536585,0.7871414419354462,1.6829268292682926,68,57
587,5,0.0,0.0,0.0,0.0,0.0,4775.666666666667,1517.333333333333,29.33333333333333,0.0,0.0,16.333333333333332,87.0,0.0936333288749059,2.0,73,61
601,6,0.07154851824405632,0.0018492205399452035,0.07154851824405632,1.830619556866931,0.017710365832931084,876.5652836038045,664.3405421207567,4.434519236652639,702.0,24296.0,18.26271169156089,113.86115209159081,0.3064011367936322,1.0408664142118038,49,40
603,6,1.0,0.0,1.0,3.0,7.0,3513.0,3215.0,61.0,1.0,1.0,20.0,138.0,0.12800000607967374,0.0,50,41
605,6,0.3225806451612903,0.06451612903225806,0.3225806451612903,0.8387096774193549,0.0,880.8709677419354,756.0,23.87096774193548,2.0,10.0,20.741935483870968,125.35483870967742,0.2473870929210417,1.1612903225806452,1,1
608,6,0.0379746835443038,0.012658227848101266,0.0379746835443038,0.0,0.0,1495.9620253164558,841.1772151898733,13.20253164556962,2.0,7.0,22.70886075949367,136.20253164556962,0.3048025247039674,0.02531645569620253,3,3
610,6,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1213.6666666666667,669.3333333333334,10.666666666666666,1.0,3.0,18.0,93.33333333333331,0.2058833340803782,0.0,5,5
616,6,0.15,0.06666666666666668,0.15,0.7833333333333333,0.0,3165.366666666667,2499.233333333333,15.783333333333333,5.0,50.0,17.833333333333332,110.83333333333331,-0.14913333480556806,0.7333333333333333,9,8
617,6,1.0,0.25,1.0,2.0,0.0,6472.0,1687.75,47.0,1.0,3.0,20.75,116.5,0.1592250019311905,0.0,29,24
620,6,1.0,0.0,1.0,1.0,7.0,3511.0,3215.0,61.0,1.0,1.0,18.0,132.0,0.0,0.0,11,10
621,6,0.7857142857142857,0.0,0.7857142857142857,0.5,0.0,3797.785714285714,853.8571428571429,25.142857142857146,0.0,11.0,14.785714285714285,96.42857142857143,0.0880000005875315,0.14285714285714285,4,4
623,6,0.062015503875968984,0.007751937984496123,0.062015503875968984,0.03875968992248062,0.0,1816.248062015504,1367.077519379845,9.108527131782946,1.0,10.0,9.511627906976743,60.03875968992248,0.5621511511100356,0.0,8,3
624,6,1.0,0.0,1.0,0.0,0.0,19071.5,18482.0,47.0,0.0,2.0,16.5,111.0,0.7443999946117401,0.5,6,6
629,6,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.6,0.4666666666666667,55774.66666666666,26811.4,202.26666666666668,3.0,12.0,18.666666666666668,109.26666666666668,0.2736733287572861,0.0,22,19
631,6,0.0,0.0,0.0,0.0,0.0,6165.5,354.5,88.5,0.0,0.0,15.5,80.0,0.30424999445676804,0.0,38,31
632,6,0.6666666666666666,0.0,0.6666666666666666,0.0,3.333333333333333,1485.333333333333,1538.0,32.666666666666664,2.0,2.0,26.66666666666667,139.33333333333334,0.0,1.3333333333333333,13,6
633,6,0.5,0.0,0.5,0.0,0.0,339.5,354.0,0.5,0.0,1.0,15.0,85.0,0.2293999940156937,0.0,33,2
635,6,1.5,1.0,1.5,2.5,0.0,1799.0,1273.0,3.5,1.0,2.0,17.0,115.0,0.2711499929428101,0.0,54,45
638,6,0.25,0.05555555555555555,0.25,0.1388888888888889,0.4444444444444444,820.1944444444445,894.1944444444445,6.166666666666668,4.0,15.0,22.41666666666667,126.61111111111113,0.3864333348141776,0.16666666666666666,7,7
639,6,1.0,0.0,1.0,0.0,0.0,25.0,59.5,0.0,0.0,2.0,21.0,111.0,0.7660000026226044,1.5,72,34
641,6,1.0,0.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,17.0,107.0,0.0,0.0,42,35
642,6,2.0,1.0,2.0,0.0,1.0,952.0,3405.0,12.0,1.0,1.0,24.0,140.0,0.0,0.0,36,30
644,6,1.0,0.0,1.0,5.0,0.0,3731.0,3533.0,44.0,0.0,1.0,17.0,100.0,0.38019999861717213,0.0,20,17
645,6,1.0,0.0,1.0,0.0,0.0,196.0,168.0,2.0,0.0,1.0,15.0,75.0,0.0,0.0,18,2
649,6,1.0,0.0,1.0,0.5,0.0,5111.25,3873.5,59.5,0.0,4.0,19.5,118.0,-0.6220249831676483,0.0,77,65
650,6,0.25,0.0,0.25,0.0,0.0,526.0,891.25,3.0,0.0,1.0,15.5,84.75,0.7963999956846237,0.0,16,14
652,6,0.06,0.0,0.06,0.04,0.1,1188.84,1001.6,7.1,1.0,8.0,20.16,114.54,0.6844219879806042,0.08,17,15
659,6,0.5,0.0,0.5,0.21428571428571427,0.0,841.9285714285713,422.46428571428567,10.535714285714286,6.0,17.0,18.392857142857142,107.53571428571428,0.21781428677162956,2.607142857142857,32,27
663,6,1.0,0.0,1.0,0.2,0.0,850.0,944.8,1.8,1.0,5.0,16.4,109.2,0.13092000186443328,0.0,62,52
664,6,1.0,0.0,1.0,2.0,0.0,273.0,641.0,0.0,0.0,1.0,15.0,100.0,0.7717000246047974,0.0,76,64
667,6,0.0,0.0,0.0,0.0,0.0,346.0,406.8,2.6,0.0,5.0,25.0,140.0,0.5092999935150146,0.0,59,49
669,6,0.8888888888888888,0.4444444444444444,0.8888888888888888,1.0,2.4444444444444446,1888.4444444444446,802.5555555555555,28.555555555555557,4.0,7.0,18.33333333333333,115.44444444444444,0.4279999964767032,2.1111111111111107,75,63
671,6,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,7068.0,7852.333333333332,159.33333333333334,0.0,2.0,16.666666666666668,99.0,0.05930000046888988,0.0,28,20
673,6,1.0,0.0,1.0,0.0,0.0,388.0,149.0,5.0,0.0,1.0,21.0,110.0,0.0,0.0,23,9
678,6,1.5,1.5,1.5,0.0,0.0,3458.0,2221.5,7.0,2.0,2.0,24.0,138.5,0.7032999992370605,0.0,63,53
679,6,0.0,0.0,0.0,0.0,0.0,199.63636363636363,303.54545454545456,1.2727272727272727,0.0,4.0,18.545454545454547,101.54545454545456,0.22560908577658914,0.7272727272727273,68,57
686,6,0.375,0.0,0.375,0.0,0.0,257.25,458.25,0.625,1.0,3.0,19.75,108.0,0.4122375026345253,2.375,73,61
688,6,0.2814070351758794,0.06532663316582915,0.2814070351758794,0.271356783919598,0.02010050251256281,1321.5477386934676,648.427135678392,11.693467336683414,15.0,115.0,20.20603015075377,123.08040201005024,0.7109391897561113,0.8894472361809045,78,66
694,6,1.0,0.0,1.0,0.0,0.0,81.0,159.0,0.0,1.0,1.0,29.0,140.0,0.7997000217437744,0.0,79,67
696,6,0.5,0.0,0.5,0.0,0.0,1341.5,973.0,2.0,1.0,1.0,28.0,142.0,-0.15690001845359802,0.5,80,68
701,7,0.03892701360548996,0.0009903841426153164,0.03892701360548996,2.0371920853556604,0.022336323216430545,798.0442160863672,667.6225442336464,4.114329664463472,771.0,31546.0,17.743623963081852,111.87771916639156,0.300247402476021,1.1298878267038468,49,40
702,7,0.0,0.0,0.0,0.0,0.0,150.0,501.0,2.0,0.0,0.0,16.0,83.0,0.44040000438690186,0.0,0,0
704,7,1.0,0.0,1.0,3.0,7.0,3512.0,3220.0,61.0,1.0,1.0,20.0,138.0,0.12800000607967374,0.0,50,41
705,7,0.5,0.0,0.5,0.25,0.0,1078.0625,1422.875,12.3125,1.0,8.0,19.1875,116.5,0.031756247393786914,0.5,1,1
710,7,0.0784313725490196,0.0392156862745098,0.0784313725490196,0.0196078431372549,0.0,1126.6470588235295,720.6666666666665,14.84313725490196,3.0,6.0,22.098039215686274,134.0,0.06572941062497158,0.8235294117647058,3,3
712,7,1.0,0.5,1.0,0.0,7.0,199.0,26.0,0.0,2.0,2.0,24.5,129.0,0.2390500158071518,3.0,5,5
717,7,0.03934426229508197,0.003278688524590164,0.03934426229508197,0.07868852459016394,0.032786885245901634,1853.849180327869,1144.7245901639344,14.255737704918035,6.0,260.0,23.380327868852454,129.35737704918031,0.6450583453793994,0.016393442622950817,81,69
719,7,0.5,0.0,0.5,2.5,0.0,2017.5,1821.0,23.0,0.0,1.0,14.0,79.0,0.0,0.0,29,24
720,7,0.4126984126984127,0.047619047619047616,0.4126984126984127,0.09523809523809523,0.15873015873015872,1373.0,1137.5079365079366,32.49206349206349,13.0,29.0,19.920634920634924,114.49206349206351,0.4102682528337316,0.09523809523809523,82,70
721,7,0.4,0.1,0.4,0.1,0.6,1538.6,1186.5,12.5,2.0,5.0,18.1,107.2,0.164479997754097,0.2,9,8
727,7,0.11594202898550725,0.05797101449275361,0.11594202898550725,0.14492753623188406,0.10144927536231883,1898.9855072463768,1015.5362318840581,19.10144927536232,5.0,9.0,24.02898550724637,135.30434782608697,0.7580623177514559,0.8405797101449275,8,3
728,7,0.5,0.0,0.5,2.0,1.75,1141.75,1446.25,18.0,1.0,2.0,17.25,108.0,0.4685499966144562,1.0,6,6
730,7,1.5,0.5,1.5,2.5,5.0,6045.0,2743.5,129.0,1.0,2.0,21.5,131.0,0.3919999897480011,1.0,4,4
734,7,0.0,0.0,0.0,0.0,0.0,653.0,726.0,23.285714285714285,0.0,0.0,20.571428571428573,130.85714285714286,0.5443428520645414,0.0,38,31
736,7,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,57422.0,48465.66666666666,123.66666666666669,0.0,2.0,15.0,88.66666666666669,-0.11373333136240643,0.0,83,71
738,7,0.0,0.0,0.0,1.0,0.0,473.0,1830.0,11.0,0.0,0.0,12.0,66.0,0.0,0.0,13,6
743,7,1.0,0.0,1.0,3.333333333333333,4.666666666666667,2794.333333333333,2448.333333333333,60.33333333333334,2.0,3.0,18.666666666666668,115.66666666666669,0.6369000077247621,0.0,72,34
746,7,0.5,0.0,0.5,1.5,2.0,22865.83333333333,7058.5,105.33333333333331,2.0,3.0,20.83333333333333,123.16666666666669,0.2464333325624466,0.16666666666666666,22,19
750,7,1.0,0.0,1.0,2.833333333333333,0.0,1308.6666666666667,1192.0,5.166666666666667,0.0,6.0,16.333333333333332,115.66666666666669,0.20829999446868894,0.0,54,45
752,7,1.0,0.0,1.0,2.0,0.0,277.5,641.0,0.0,0.0,2.0,12.0,83.0,0.0,0.0,64,54
754,7,0.15625,0.0625,0.15625,0.125,0.21875,2887.09375,1330.4375,14.90625,3.0,21.0,15.46875,96.5,0.3087562485598028,0.0,7,7
